at,userName,content,score
2024-11-06 22:53:31,thedie28,gagal terus mau masuk,1
2024-11-06 17:35:28,Bakri punx,"riwayat transfer tidak rinci / lengkap, kdg kita perlu cek uang keluar masuk ga bisa dikarenakan tidak lengkap, terkadang ada yg ga tercatat, saran dariku dikasi riwayat tf yg lengkap , rinci dan bisa di unggah biar bs dibuat bukti simpan, terimakasih.",4
2024-11-06 14:18:05,giatel,enak pake app yg lama..,1
2024-11-06 13:07:38,samy_01,"Pakai MBNI di arahkan ke wondr, ehh malah di wondr ribet dan banyak bug nya, bikin aplikasi harusnya di pantau terus, bug bug yg ada segera diperbaiki, kalau kerjasama dengan vendor harusnya lebih di maksimalkan, nanggung banget bikin aplikasi, jadi ribet antara milih MBNI atau Wondr",1
2024-11-06 13:03:10,naonanying,"Kesalahan sistem mulu.. baru aja mau dibuka kalo buru"" ga bisa dehhh ya harus sabar astaga.. masi oke mbangking bank lain",1
2024-11-06 12:07:15,asdfghjkl211203,menunggu kode OTP lama sekali,1
2024-11-06 03:42:18,Fadil har,Kirain wondr ini udh biss gantiin app yg satunya ternyata belum. Gabisa narik mobile cash atau apalah itu namanya,1
2024-11-05 18:24:40,Andacoy,Masih mending aplikasi bni yg lama. Wonder masa tdk bisa dowload rekening koran,1
2024-11-05 14:38:32,Q-Roen,Belum bisa tarik tunai pakai wondr,3
2024-11-05 12:50:19,DooBe70,"Aplikasi perbankan yang tidak ada menu Tarik/Setor tanpa Kartu, jadi tiap transaksi wajib pakai Kartu ATM ribeet yaa..???.",3
2024-11-05 10:33:11,Danny AW,"Udah punya 2 aplikasi tapi 22 nya gak ada yang bisa cek estatement, apk BNI Mobile pop up Wonder nya sangat mengganggu setiap mau login",1
2024-11-05 05:13:45,user1209748294,"Harus verifikasi email
Email OTP lama masuk nya, 
Ketika masukan otp tiba tiba kode salah
Padahal otomatis ngambil dari email(bukan di ketik manual)
Di coba beberapa kali masih sama
Sampai batas maksimum",1
2024-11-05 02:34:49,agung207,"Berkali kali gagal saat verifikasi wajah, setelh gagal terakhir muncul info untuk datang ke bank BNI langsung. Sampe di BNI antrian menggila sampe 40an antrian, not gonna do this lame procedure. Harusnya dengan digitalisasi seperti ini mempermudah dan memperceat proses, lah ini makin ruwet 👎👎👎👎👎👎👎👎",1
2024-11-05 00:30:58,Nursyam19,Auto top - up nya blm bisa kebuka,3
2024-11-04 18:09:07,Mondskee,Tidak bisa transaksi,2
2024-11-04 15:14:39,Sultanfiddin,"Sudah bagus tapi bisa dioptimalkan untuk bisa cardless, download e-statment transaksi dll",4
2024-11-04 06:14:04,Teguh Janaka,Saya tinggal video call di menit 00:58 selalu mati. Diulang ulang terus tidak nyambung dengan agennya,1
2024-11-04 05:07:35,Drg ika,Aplikasi simpel,5
2024-11-04 04:52:31,erikalexsandro,Udah jadi semuanya Kartu dll.. pas mau masuk dan buat PIN gagal terus wkwkwk.. lagi berkembang yah? pantes belum mateng wkwkwk,2
2024-11-04 02:27:49,Andre_ju,Bank sebelah udah ada lo kak. Gak mah buat juga tah???,3
2024-11-04 01:43:18,hlimahcf,"Kok aneh ya wondr ini, transaksi gak realtime.. di notifikasi ada info uang masuk (memang ada yg transfer) tapi pas dicek disaldo kok gak masuk?? 3-4 jam setelahnya baru masuk. Masih bagus bni mobile yg lama",2
2024-11-03 16:27:13,Juan armado,"Untuk transaksi lebih cepat dan mudah.
Aku suka aplikasi yg baru ini👍🏻👍🏻",5
2024-11-03 16:11:22,sandsand15,"masih enak pakai apk yang lama, yang baru ga bisa tarik tunai tanpa kartu",3
2024-11-03 15:51:18,sushanty999,"Lemot bgt skrng mau masuk apk ini, untung masih bisa login yg lama",1
2024-11-03 06:15:51,Ajeeop,Saya top-up gopay tapi uangnya ga masuk. konfirmasi ke e-mail berkali2 malah gadibalas,1
2024-11-02 20:18:19,Nama batin,Verifikasi wajah gagal trus pas login pke ada vidcall segala udh gtu katanya login berkali-kali padahal gk berkali kali . Jelek bgt . Mending yg bni mobile banking yg lama . Karna ada duitnya aja ini gw download klo gak ada MALES bgy .,2
2024-11-02 18:05:32,jellllllllyyyyw,kalau buka wondr lamaa bgt loading buat masuknyaaa😭,2
2024-11-02 11:43:12,maman rantau,notifnya anda blm bisa registrasi hahahhahaha BNi aneh,1
2024-11-02 11:29:21,Pencopet Handal,"banyak promo, di donload, isi data lengkap, aktivasi verif email 5 menit ga masuk-masuk. diulang-ulang ganti email ttp ga bisa, terakhir pakai email lain bisa tapi dibilang terlalu banyak gagal, akhirnya disuruh verif besoknya. Hadeh",1
2024-11-02 08:26:01,nongkrAi,"Mau registrasi aktifin cc di app diarahin ke sms, mana selalu gagal krn sistem gangguan, motong pulsa 1500 /sms.",1
2024-11-02 05:53:47,Bacotbgt!!,"Banyak potongan gk jelas gk kaya apk yg lama
Dana masuk dri e-wallet dana kepotong tiba2 di wonder nya 5rb
Setiap dana masuk dri luar masti ada potongan huh nyesel upgrate apk nya ke wonder",1
2024-11-02 05:15:58,bshsjwkwndbdb,Aplikasi sampah,1
2024-11-02 03:59:33,reviewer272,Proses verifikasi datanya lama banget. Kalah sama Blu BCA.,1
2024-11-02 00:37:42,jamil_16,"tolong permudah aktivasinya,sering kali gagal mengenali wajah",1
2024-11-01 23:28:02,Arun...406,Fitur  untuk mobile tunai emng belum ada ya ??,4
2024-11-01 13:58:55,jhfdtxcb,"Aku bandingin dengan aplikasi bank lain masuknya ke aplikasinya lebih cepet, pakai ini lama dan kadang gagal jadi gak bisa cepat buat transaksi coba diperbaiki lagi biar gak menghambat.",2
2024-11-01 13:01:29,Sayaandi,"Tarik tunai tanpa kartu di wonder belum ada, kartu kredit belum sinkron.",2
2024-11-01 12:01:53,Warfox96,"Bagus sih lebih bagus tampilannya
Tapi ada beberapa opsi di app yg lama ga ada disini
Terus kenapa ga bisa nyimpan nomor pembayar ke favorite kan susah ya asal mau bayar tagihan yg nomornya bakalan itu mu lu tapi mesti masukin nomor terus",3
2024-11-01 10:43:08,Aron2110,"Kenapa ya min, Wondrnya setelan di on kan lngsung masuk menu buat rekening baru. Seharusnya masuk menu log in. Lagi error ya?",1
2024-11-01 10:29:41,BNIbbq,"maksa banget disuruh download,",1
2024-11-01 08:25:51,Oldunnnnnnnnnn,Dari kuliah sampai kerja tetep setia pakai BNI 👍,5
2024-11-01 06:30:40,candrabeqx,tidak ada opsi untuk melihat rekening pinjaman,1
2024-11-01 06:07:46,Abdul 9999,"Aplikasi dari BNI seperti menurut ku terlalu memaksa kami selaku BNI untuk me donwload aplikasi seperti ini padahal cukup pake BNI mbanking sudah cukup, masa mau bayar listrik aja di suruh download aplikasi ini dulu, seharusnya tidak mematikan aplikasi sebelumnya tinggal dari pengguna aplikasi lebih suka menggunakan aplikasi yang mana, ini namanya pemaksaan untuk kami dan pemborosan aplikasi untuk hp",2
2024-11-01 02:32:48,Nasabah 993,"Ini saya kasih bintang dikit dulu karena masih butuh banyak perbaikan. Menurut saya mutasi rekening lebih bagus di mbanking yg lama karena dia ada Debet, Kredit, dan Saldo Akhir. Selain itu keterangan transfer masuk juga gak ada sama sekali 🤦🏻‍♀️ mobile tunai (tarik tunai tanpa kartu) juga belom ada. Sebelum mbanking yg lama di non aktifkan minta tolong banget diperbaiki dulu 🙏🏻",2
2024-10-31 23:28:25,Ester G.P,"Gak sebagus dulu. Sekarang cuma transaksi nya aja. Dulu bisa liat debit, kredit dan saldo akhir",1
2024-10-31 22:39:15,si ipan,"Kenapa yang sudah punya akun BNI musti scan dan selfie pakai KTP lagi ? Cuma bank BNI yang minta syarat ini,e-banking bank lain ga ada yang minta.",1
2024-10-31 22:15:33,Izay,"Belum ada menu tarik tunai non kartu, uninstal lagi dah.",3
2024-10-31 10:30:42,raid45,"Aplikasi kok error trus, gara2 error trus aplikasinya sy sampai tengkar dgn istri",1
2024-10-31 04:45:33,alsmutiara,Tampilannya User friendly 👍🏻 ga usah dirubah2 yaa.. nyaman begini.,5
2024-10-31 03:18:04,nmdewimci,aplikasi sangat memudahkan sekali dan fiturnya juga sangat membantu … keren sih👍🏼👍🏼👍🏼👍🏼,5
2024-10-31 00:59:32,@tunk,"Aplikasi tidak lanjut ke tahap berikutnya, setelah verifikasi wajah kembali mengulang dari awal. Saya tidak merekomendasikan aplikasi ini di IOS. Platform sebelah jauh lebih baik karena mudah digunakan dan proses registrasinya cepat dan sederhana.",1
2024-10-30 13:45:01,beta_12,"Tidak adanya keterangan pada mutasi rekening sangat merepotkan bagi kami yg bekerja di bag. keuangan. Karna jika dari perusahan mentransfer dana kepada karyawan, karyawan bingung dana apakah yg masuk ke rekening mereka, dikarenakan dana yg ditransfer perusahaan tidak hanya berupa gaji. Dan banyak dari karyawan akhirnya menanyakan pada kami uang apa yang masuk ke rekening mereka. Mohon pada mutasi rekening dapat diberi keterangan transaksi seperti di aplikasi bni mobile yg sebelumnya",3
2024-10-30 12:28:34,mnv35621,Gak ada mobile tunai,1
2024-10-30 11:16:57,Calvin Wiryadinata,"Udah bener pake BNI malah pindah ke wondr, makan memory banyak, aplikasinya juga jelek, menu sedikit, udah mending pertahankan aja Mbanking lamanya",1
2024-10-29 12:37:48,Kikypm,"awalnya menu qris tidak muncul, setelah muncul transaksi tidak berhasil hanya loading saja, akhirnya bayar lewat menu transfer bank",1
2024-10-29 09:40:11,yusyrifah,"Knapa dipake aplikasinya kalau belum sempurna? Bagusan juga aplikasi yg lama. Yg sekarang fiturnya gk lengkap, gak ada mobile tunainya..dan suka eror..",2
2024-10-29 05:18:20,So very disaponted user,"Parah ini fitur tidak lengkap, jangan ajak orang bergantu aplikasi kalau ternyata tidak selengkap aplikasi bni mobile banking. Akhirnya hanya menghambat keperluan transaksi saja.",1
2024-10-29 02:38:11,wibrahim09,"mohon bantuan untuk dapat di perbaiki layanan terkait gagal otentifikasi kode OTP via email, padahal sudah memasukkan 6 digit yg tertera di email",1
2024-10-29 01:16:41,Bxxxxxx.x,"min berikan opsi rubah tata letak iconnya dong.
berhubung saya sering mengunakan pembayaran PENERIMAAN NEGARA, kesanya jadi ribet buka2 menu.",4
2024-10-28 23:23:26,Abdlwhd,Setelah update sering fc saat masuk aplikasi,2
2024-10-28 12:08:38,celanadalam93,belum ada ya?,4
2024-10-28 05:58:23,Blackjokker,"Tampilan lbh bagus dan mudah dgn yg saat ini

Namun tolong di tambahkan fitur download rekening koran/estatment untuk transaksi perbulan seperti di aplikasi BNI Mobile, fitur ini di wondr tidak ada",5
2024-10-28 04:48:33,Kinkinoriiiiiiiii,Sangat mudah pengaplikasiannya. Lebih simple.,5
2024-10-28 04:29:49,Ksdudh,"Pelayan bank bni jababeka 1 lemot banget, dateng jm 8 pagi no urut 15 sampe jm 11 siang belum di tanganin",4
2024-10-28 03:35:32,diyan_,"Bagaimana cetak rekening rekening/download histori transaksi seperti di mobile banking bni kak ??
Soalnya belum ada toolsnya saya liat untuk mendownload seperti yg ada di mobile banking BNI kak",3
2024-10-28 02:29:51,Bang xx,Mau daftar aja coba lagi terus,2
2024-10-28 01:10:36,Syazfa,Next semoga bisa per rekening dikasih nama biar memudahkan memisah tiap transaksi sesuai tujuan,5
2024-10-28 00:02:42,Misshayley2012,"As a personal and corporate banking customer from BNI I’m extremely disappointed to learn that I cannot access this app without KTP - I’ve lived in Indonesia for 6 years and with ITAS, tax paying and business registration I find it quite discriminatory that I cannot use this app. Basic functions like PLN tokens I would use from my mobile banking regularly are now unavailable to me. This needs to be addressed.",1
2024-10-27 10:20:05,ReyFerano,"kapan release tarik tunai via apps nya? , ini gampang banget apps nya dari pada yang lama",5
2024-10-26 16:48:33,Alfi grafik bagus,Tampilannya kurang menarik,4
2024-10-26 16:24:11,Tioadis123,"Gagal terus verifikasi wajah, tim IT sama QA nya lebih di push lagi. Aplikasi masih banyak BUG.",1
2024-10-26 10:01:41,VBCLR,"Gue developer! Dan gue sukaa sama app nya! Designnya cantik, cepet, UX fungsional, migrasi dari bni mobile banking gampang, kurang apa lagi coba woi??
Oh verifikasi wajahnya aja si tadi agak macet dikit tp ternyata gue kurang ngedip doang lol
Baru kali ini gw happy sama app-nya BUMN HAHAHAHA
Kudos Wondr team!",5
2024-10-26 00:49:34,taikuda w,Aplikasi sampah,1
2024-10-25 18:01:58,Adhenila,Lebih lengkap menu nya di aplikasi sebelumnya. Terus suka eror terus aplikasi nya kalo mau login tu,1
2024-10-25 02:47:58,Adilapra,"Cara pakai lbh mudah dibanding bni mobile, to transfer antar bank lama sampainya sempat lebih dari 12 jam, isi gooay jg lama prosesnya ga langsung masuk, sampai sy tulis teview ini aja belum masuk (sekitar sejaman) , mengecewakan siy. Tetap lebih aman dan cepat aplikasi lama",4
2024-10-25 01:00:38,TonangaDo,tolong segera tambahkan fitur tarik tunai tanpa kartu… itu butuh banget kadang kadang klo lupa bawa kartu dan lagi butuh cash🙏,4
2024-10-24 12:33:18,faannn_____,Kasih fitur tarik tunai tanpa kartu dong min,5
2024-10-24 09:53:07,UGusti_artha,"Wondr the best, applikasinya mengikuti era saat ini, biar hidup lebih berwarna dan semoga isi rekeningpun ikut berwarnaaaa melambangkan kebahagiaaan.",5
2024-10-24 08:06:23,Yukiko Kuroi,"Data Anda bocor! Segera perbaiki! Baru kejadian ada orang telepon, mengaku dari BNI, menawarkan kenaikan limit KK dan pembebasan iuran tahunan. Ajaibnya penelepon tahu saya punya KK BNI berapa banyak, limit saya, pembayaran terakhir saya jumlahnya berapa. Segera saya telepon BNI Call Center, tidak ada program itu. Si penipu juga menyuruh saya aktif lakukan pembelanjaan di KK BNI saya hingga Desember 2024. Suatu penunjuk waktu yang bukan kebetulan karena akhir Desember 2024 kata petugas BNI asli, BNI mobile banking sudah akan ganti Wondr semua. Pasti ada kaitannya. Setelah kami cek2, kenapa si penipu punya semua data itu, ternyata semua data itu terpampang di aplikasi Wondr ini. Kami tidak ada pakai KK BNI kami sembarangan. Jadi kami simpulkan penipu bisa mengakses data2 di aplikasi Wondr kami. Alert! Alert! Segera perbaiki sistem keamanan Anda dan jangan anggap remeh. Kebiasaan Bank BUMN sistem keamanan lemah, ga pernah serius nanggapi nasabah, sistem dibobol berulang2, baik dari orang luar maupun orang dalam sendiri. Seriuslah BUMN! Kamu bawa nama negara! Hati2 Guys, dengan aplikasi ini. Belum 100% terproteksi data kita, mungkin tidak akan pernah juga bisa 100% terproteksi kalau berupa kerjaan BUMN dan situs2 pemerintah. Mengecewakan semua!",1
2024-10-24 02:27:22,Whar26,Verifikasi wajah gagal terus harus di depan matahari mungkin yaa baru kebaca,1
2024-10-23 15:32:27,Zulkifli 008,Keren,5
2024-10-23 12:39:33,Julinar.,"Tampilannya lebih sederhana dan ga lemot juga, tapi pas scan qris agak ga beres wkwk, mana lagi akhir bulan, scan pertama dibilang dana tidak terkirim, pas di scan lagi di aplikasi yang lama eh malah ke charge juga, bayar 2 kali jadinya :’(",3
2024-10-23 04:57:56,バカ人1,Proses login ribet dikit2 wajah gak kebaca,2
2024-10-23 01:37:12,Evikaastuti,Aplikasi nya bagus dan keren. Tapi masih belum bisa cetak rekening koran secara online,4
2024-10-23 01:10:38,Bill Clinton Silitonga,Lebih mudah dalam penggunaan,5
2024-10-21 23:33:06,Bdwiaguss,"Suka ngelag gak muncul. 
Kalau di app lama bisa liat status cicilan pinjaman/KPR. Di wondr kok gak ada, gak bisa. Semoga bisa diperbaiki",2
2024-10-21 11:06:40,noniegrace,"Dari hari minggu mencoba untuk verifikasi email sampai hari ini berpuluh2 kali mencoba kirim OTP ke email tdk pernah menerima kode OTP di email sekalipun, jd ya pasti tetap hrs ke kantor CS BNI juga, offline juga. Kalau memang aplikasinya belum siap lebih baik tidak usah pindah Wondr dulu, daripada merugikan customer nantinya, mohon diperbaiki lagi dengan lebih hati hati, terima kasih 🙏🏻",1
2024-10-21 10:41:54,Pmbeli,Saya sangat kesusah dgn apk yg baru ini krena paswordnya gk bisa sya S.S jgn sya sush untuk mengingat sudh beberpa X sya tdk bisa masuk apk ini krena lupa paswordnya krena tk semudah apk sblumnya,1
2024-10-21 08:51:13,pipo's mom,"Aplikasi buruk. Gagal terus verifikasi. Uda ke cabang 3x pun, ttp CS nya ga bisa juga. Bolak balik tlp IT dan CS pusat pun lambat!",1
2024-10-21 07:30:15,nuzulaaa150,"Tarik tunai di ATM uang nya ga mau keluar, tapi saldo sudah berkurang, Atm Dimana"" eror semua di luar kota saya coba semua juga rusak eror",1
2024-10-20 15:55:49,Agus Jonathan,"Tolong diperbaiki penghapusan riwayat transaksi, ini kita mau hapus tidak bisa. Ganggu nomor rekening orang lain ga bisa kita hapus. Rombak lagi.",1
2024-10-20 09:20:41,reynaldyfauzy,Masih banyak yang kurang. Mending ga usah launching aplikasi baru.,2
2024-10-20 06:08:02,Fijar9,"Ini gmn sih aplikasinya forced close terus kelur terus ga bisa transaksi apapun jdnya, hp saya iphone 6 dan sdh dgn iOS tebaru, jaringan stabil, ruang penyimpanan jg tdk penuh, tapi kaya gitu terus dr awal install aplikasi, menyulitkan sekali",1
2024-10-19 23:08:38,dhiguo,I like this app so simple,5
2024-10-19 20:03:09,calpinyo,Dari kemaren verifikasi email tapi kode ga masuk2 ke email 🙃,1
2024-10-19 15:10:00,Syahril ludin,Payah dua kali transaksi top up gopay gagal semua dan uang tidak kembali saya kecewa sekali!!!padahal diapk sebelumnya aman saja tidak ada kendala dan saya transaksi lewat apk lain bisa tidak ada kendala!!,1
2024-10-19 14:25:08,mantapyuhu,"overall better dari pada mbanking yang lama, yang lelet secanggih apapun hpnya. tapi memang masih butuh pengembangan lagi, seperti fitur tarik dan setor tunai (mobile tunai). lalu untuk mutasi rekening mohon ditampilkan detail untuk ‘berita’ atau notes setiap transaksi seperti di mbanking 👌🏻",4
2024-10-19 09:18:20,zuraaaaaaaaa,wondr sangat canggih sekali. mempermudah sayaaaa dalam berbelanja ataupun membayar🫶🏻,5
2024-10-18 12:57:52,Daffa Fauzy,Membuka app Wondr di iphone 7+ sangat lama terkadang stuck di logo Wondr,2
2024-10-18 12:08:10,jumaidi29,Baru kali ini ada app susah bgt verifikasi wajahnya.,1
2024-10-18 05:58:52,Mr doiiii,Aplikasi ga jelas!!! Transaksi gagal tapi saldo berkurang??? Gimana cara balikinnya kalo nominal gede??? Gimana tanggung jawabnya???,1
2024-10-18 05:08:47,ad dehloh,udah 2 kali top up dana berhasil saldo kepotong tapi ga masuk ke dananya,1
2024-10-18 01:49:08,Pungky14,"Menu tarik tunai tanpa kartu belum tersedia, padhal penting ketika dompet ketinggalan. Semoga developernya bisa menambahkan fitur tersebut.",3
2024-10-18 00:09:37,koliiana,Tapi tlg ukuran apk lebih kecil lg. Ini 400an mb. Kalo bisa dbawah 400mb karna banyak makan ruang penyimpanan😊🙏,4
2024-10-17 22:33:49,miiraanggraini,"Ada menu baru seperti top up tapcash tidak perlu apk berbeda yg sangat mempermudah serta menu cashflow, namun menu tabungn dplk dan investasi tidak tersinkron seperti yg lama.",5
2024-10-17 13:12:33,Sayidmaulana,Sediakan fitur tarik tunai tanpa kartu,4
2024-10-17 11:18:52,DIAFEBB,Lebih nyaman daripada app yg lama,5
2024-10-17 10:14:34,zkkklgda,"Sebelum digunakan diminta untuk verifikasi email dengan mengirimkan OTP ke email, tapi email OTP nya terlambat masuk, kemudian ketika diinput sudah tidak bisa diinput dan disebutkan kode OTP salah.
Sangat menyulitkan dan membingungkan.

Sampai saat ini saya masih belum bisa menggunakan aplikasi ini karena hal tersebut.

Mohon segera diimprove, terimakasih.",1
2024-10-17 07:31:53,topedoke,Untuk membaca ktp nya kurang valid dan verifikasi muka susah banget tidak semudah aplikasi sejenis yang lain,2
2024-10-17 01:37:34,Mama_rey,Sukaa banget dengan aplikasi terbaru dari BNI. Wondr solusi untung e banking kekinian🫰🏻,5
2024-10-17 00:45:10,Minigr,Masih lebih mending Mobile banking. Wondr tidak bisa tarik tunai tanpa kartu.,1
2024-10-16 23:04:46,Dnlrmps,"Katanya harus update untuk lanjutkan transaksi, tp kok gak ada update. Aneh jg aplikasih baru tapi lebih powerfull yang lama.",1
2024-10-16 22:52:11,Salmakuh,"Padahal sudah di update apk nya tapi gagal terus mau beli token suruhnya update apk dulu buat lanjutin transaksi nya pdahal udh d update , huff",2
2024-10-16 22:16:39,Abymyoh,"Aplikasi minta update, padahal aplikasinya sdh update. Apa ini bug atau memang sdh tidak kerjasama dengan PLN?",3
2024-10-16 21:28:36,okeeeokeeeokeeey,"Disuruh update tapi ga update, mau beli token gabisa bisa🥲",1
2024-10-16 09:00:46,king bajoe,Verifikasi wajah lama tidak bisa terverifikasi,1
2024-10-16 01:24:56,d wulan r,kok ga ada menu tarik tunaii,3
2024-10-15 10:03:44,Reqi345,Cs sangat lama,1
2024-10-15 01:24:03,Broden ahmed,"Kenapa gak apk yg lama disempurnakan, ngapain gonta ganti apk, trus wondr gak bisa buat transaksi tanpa kartu di atm",1
2024-10-14 11:33:36,saviraeh,Aplikasi sampah tolong bebenah lagi sebelum membuat aplikasi. Transfer gak masuk disuruh lapor bank pengirim. Jelas-jelas sudah tf dua bank berbeda tetap gak masuk. Berarti yang bermasalah wondr nya dong? Tolong lebih proper lagi.,1
2024-10-14 07:15:03,Cah gunung,Sudah install tp kok ga ada menu utk relasi ke rekening lama. Jd diuninstall deh kembali ke mb lama.,2
2024-10-13 23:22:27,Player BNI,"Lebih bagus BNI yg Mobile bangking, dari pada ini, masa riwayat transaksi gk bisa kita cek kembali huftt...",3
2024-10-13 16:55:41,xA16phantom,login aja ga bisa gimana mau makenya ini,2
2024-10-13 02:50:57,Putraao,Tidak bisa narik tunai via mobile (cardless),1
2024-10-13 01:10:43,kikkzzy,"top up pake dana tp saldo nya g msk"" udh dari 2 hari yg lalu",1
2024-10-13 01:09:39,Falalini,Apk belum layak untuk bersaing sama kompetitor lain lemot parah,1
2024-10-12 15:43:53,Jaffran Tirta Artika,"Aplikasi nya ringan, sat set sat set.. buat rekening atau tambah rekening baru gampang bgt.. yang mau migrasi dari bni mobile ke wondr rekomen bgt sih.. semoga kedepannya semua fitur di bni mobile available di wondr",5
2024-10-12 13:50:07,YuyunIq,"Bisa download dan aktivasi di iphone X, tapi gagal di iphone 16. Padahal sudah remove wondr yang di iphone X, dikira karena 1 app tidak bisa aktivasi di 2 devices, ternyata ngga pengaruh. Untuk cek mutasi rekening ngga bisa beda bulan, karena input tanggal awal dan akhir hanya bisa dilakukan hanya di 1 halaman date selector, jadi yang berfungsi hanya 1 date selector. Tampilan bulan dan tahun juga tidak lengkap, hanya titik-titik saja.",1
2024-10-12 07:24:27,—Aa—,Verifikasi wajahnya ribet. Disuruh nengok ke atas/kanan/kiri/bawah udah nengok terus wajah suruh hadap lurus ke depan. Kata cs bank nya mungkin karena wajahnya ada kumis dan brewok. Laah kocak. Akhirnya ga bisa batas waktu abis. Tolong lah dibenerin lagi.,1
2024-10-12 05:35:26,Massimawan,"Aplikasinya ya begitu..., pas ada promo ini itu cuma bayar ini itu 10rebu, nguntrinya luar biasa dan HANYA BOLEH 1user ya 1MINUMAN/MAKANAN, syarat berlaku banyak benerrrrr....................!",1
2024-10-12 04:21:52,ferrrrrrrr123,"1. Daftar susah verifikasi wajah
2. Top up berkali kali saldo tidak masuk dengan pengirim bank yang berbeda-beda
3. Hubungi CS di whatsapp responnya sangat lama",1
2024-10-12 01:12:00,Bocah Tangesel,Woi BNI makin ga jelas ya. Orang itu buat aplikasi yang mudah di gunakan verifikasi ga jelas banget yang standar2 aja lah kalau buat.,1
2024-10-11 18:08:48,Rizky awaludin,Loading memproses data nyaa lama banget yahh,1
2024-10-11 08:58:12,ripripripkripik,"apps ini masih sering eror, transfer seperti  berhasil tapi tulisannya belum berhasil, masih lebih oke apps BNi mobile banking yang lama",2
2024-10-11 06:23:44,Tidak bisa perpanjang STNK,Gangguan mulu masukin pin,1
2024-10-11 05:47:35,noIR Rift,Scan wajah gagal terus,1
2024-10-11 02:15:33,Elsa F. Usman,Mantappppp,5
2024-10-11 00:42:03,Herry Sanjaya,"laporan Debet kredit saldo tdk ada, jd sgt sulit mencocokkan",1
2024-10-10 12:21:56,nickdjogo,"Aplikasi bxak erorxa
Mending yg lama",1
2024-10-10 07:47:13,zudantaufiq,"stupid app, verif wajah ngangguk2 sampe cape ujung2nya waktu habis",1
2024-10-10 04:40:33,Emaaprillya,Lebih mudah dan lebih menarik🫶,5
2024-10-10 00:42:22,Kshdndhs,"Perbaiki durasi verifikasi wajah, sdh lebih dari 5 hari saya coba tdk bisa terus.",1
2024-10-09 16:03:28,sugiono bokep,Terlalu banyak iklan dan penawaran serasa hp xiomi,4
2024-10-09 14:49:52,I_PAL,Both bni mobile & wonder always under maintenance or cant be open,1
2024-10-09 13:46:48,nantisaja_,"Katanya terlalu banyak melakukan verifikasi email, padahal setiap masukan otp eror terus",1
2024-10-09 12:27:52,Pahlevymu,"Tidak ada menu Debit Online spt di aplikasi BNI Mobile, berganti nama atau rencana utk ditambahkan kedepannya?",3
2024-10-09 12:20:00,Assydicky,Kenapa sih susah banget buat foto muka gk bisa bisa,1
2024-10-09 11:11:30,AisyahRd3005,"jauh lah sama BCA, aplikasi butut mau login aja susah pdhl sinyal bagus",1
2024-10-09 09:54:13,bablguling,"Please give foreigners an option to log in! I am a client of BNI and currently use Mobile banking app, and I want to try this new Wondr app, but it asks me to provide e-KTP which I don’t have since I am not an Indonesian citizen. I kindly ask you to create an option for us to log into the Wondr app, for example using mobile banking details or internet banking details.",1
2024-10-09 02:10:58,ccd2626,AAplikasi bodoh. Gabisa verif muka. Aneh,1
2024-10-09 00:59:34,tedja9,bagus sekali,5
2024-10-09 00:49:57,Wipees09,"Lebih suka apl BNI yg sebelumnya yg berbentuk table, ada kolom nominal sama saldo akhir, jadi setiap ada transaksi tau saldo sebelumnya berapa dan saldo akhirnya berapa.
Skrg list doank ❎❎❎",1
2024-10-08 15:36:16,13galbeagle,"Transaksi QRIS bermasalah, sudah terima email otomatis yg menyatakan transaksi gagal dan uang dinyatakan sudah dikembalikan, tapi kenyataannya tidak kembali. Waktu dikomplain, nasabah direpotkan untuk membuktikan ini itu, padahal emailnya datang dari BNI sendiri. Proses klaim 20 hari kerja! No Wondr for me. Aplikasi ngaco dan merugikan nasabah! Sampai saat ini uang belum kembali.",1
2024-10-08 09:23:22,mantan user,Menyesal pindah payroll,1
2024-10-08 04:27:28,tmytn,"Sudah terlanjur menghapus aplikasi BNI mobile banking karena KATANYA BNI Wondr lebih baik, ternyata merubah cicilan kartu kredit di BNI Wondr belum ada menunya, jadi menurut saya aplikasi yg belum siap tapi sudah di publish, bagaimana penjelasannya BNI?",1
2024-10-07 07:19:29,Adhe gunawan,"Transaksi transfer via bifast status gagal tapi saldo terpotong, dikomplain butuh waktu 5hari kerja, dana nya itu urgent mau dipakai. Parah nih app",1
2024-10-07 05:05:12,LataniaEF,Pakai Wondr by BNI bener2 mudah banget untuk segala Transaksi 😍,5
2024-10-07 02:43:07,Bram Alfredo,Tidak ada kendala untuk daftar di aplikasinya. Tampilan baru lebih fresh. Pemakaian qris mudah. Transaksi pembayaran sudah pakai pin 6 angka. Good job BNI,5
2024-10-05 14:58:40,eyfin,"Aplikasi wonder lebih baik dari pada BNI mobile, lebih ringkas dan mudah di pahami dan lebih enal pakainya",5
2024-10-05 14:26:20,Ecyjoh,"Lebih baik tampilan rekeningku dibuat seperti yg di BNI mobile banking dimana lebih jelas tercatat masuk dan keluar uang beserta jumlah saldo akhir di setiap transaksi. Krn wondr hanya mencatat uang masuk keluar tanpa saldo akhir per transaksi. Jadi pelanggan seperti  disuruh ngitung sendiri saldo stlh transaksi. So please BNI..mohon dipertimbangkan. Terima kasih 
Aku kasih bintang 3 dulu yahh :)",3
